ID,Target
Td1i9ewd7Pgn4q12,or any pte or pcell thereof ^to be behinde & unpaid in pte or in all after any of the said
G27BsuyuWl9jc08V,in consideracon of sixteene hundred pounds to tobaccoe to us in hand payd
m07cCHgh74eCgKTW,of ye Midde Temple Esq^r and upon the said bills good -
Z8vLvdiAnTvBaFFF,Oaker & Mason theire heirs & assignes forevr: To have
yb8YGk8SIMzFUVOf,With appurtenances unto the said Richard Hackford John Smith
UZcwP3NEABicHt0a,Acres or thereabouts Scituate lyeing and being in the pish
NIFyIj2NK6BGFT2j,for the said Christopher Lyne one parcell of ground lyeing and being
kcOVsxdSTK9JaBV1,hereunto Sett my hand & Seale this 5^th of October: 1648
8N7HXIxOkShFJMuv,1 1 2 doz: Pewter dishes or platters 1 1 2 dozen of plates
XRaE6iPlMZaoqMZ8,unto him the said W^m Dallathy the summe of foure and twenty thousand pounds of good
XiXPUP9Ax5yC366y,payment expressed in certaine bills of the date hereof in w^ch the same ought to be paid
peaK10AjWlEViVHS,onclaymeing from by or under mee or them or any of them In witness whereof
Uy3WIdDJw0Okxq8G,Claimes demands and incomberances whatsoever herefore comitted made
QKMcE1qzz4TAMWF1,and Singular the before granted premises with theire ~appurten~
z9B6NB4pQnZ1ITZK,Charles Wilson. ye mk of W^m Russell -
HqF4fpMhXZuv1LVy,anie or either of our heires exers admistrs or assignes And wee the said John
2z3wHTMzmvLvOR1E,the possescon of M^r Thomas Hothersall. Likewise wee find that the
eHrCUjyzGdz8nV4M,the timber growing on the s:^d plantat:^n but w:^t shall bee
e00ghFMZNoeZmBvZ,attorney in the full some of eleaven thousand of good and merchantable Tobaccoe
Tnz6pJuXsyDIPwtq,In consideracon whereof the said Peeter Halloway is to pay or cause to be paid unto the
njIa6OVNsrJxGyk1,this day appeared before me William Johnes and Nicholas Hollie and did
TNj9e2WZsERqMUIr,sayd John Greene have hereunto sett my hand and seale
CFw27iS4gpxTmc5X,Island of Barbados Mchants well & truly paid whereof I the sd John
Hm3L8CPAOjdUxoOr,cotton shal be behind and unpaid att theis severall dayes of payment
DT8hpS05OChwmqkD,and Assignes and their Severall & Respective Go
9t5wgtLwgrL2SPwu,"called or Knowne by the name of Wadda, Nick,"
92Yvo835PZ6a3XKx,day of ffebruary in the yeare of our Lord one thousand six -
wwtC3JfnU4CVAZCs,and unfallen now in the occupacon of the said John Walford or his assignes and
XA7nBLSQ2Gv5YeyD,"ffollowing Have granted,bargained & Sold, aliened"
2nuLYXydaa4eJQRj,"all other papers writings Evidences , Escripts"
39dak3AWZS6dfuhv,vessell to admitt of the said Hay Johnson as my attorney depute and
4qF3zwG4TSmNQXT2,S:^t Thomas in the Island of Barbados Gent: Sendeth
KuHdta2fXsyh1uMY,thereby he left and bequeathed unto his Sister ^Mary Rogers his Es 
A43EdJbvVHVwJjrR,parcells of Land are now in the Possion of them the said
JonvoMhcg9ygkwYX,put their hands and seales dated ye day and yeare first above
tFx6nWCB2mWCWJ6T,Whatsoever had made done or suffered to bee done
JsWJIlzNSemffTM6,and his pteners contayninge one hundred acres or thereabouts beinge one
Kq6naek2cqUEYeoD,of y^m for ever & to ye heires Exr^s adm^rs & ass of every of ym: all
7BshOS7Qx9FJcMWD,"by the said Ralph Wyatt, or by any other act means possession"
KYgjhPQJFbz60k84,of his Excellency William Lord Willenghley of Parham Magest Present
NwEJ0QMb2ouSSua6,"By this publique Act and Instrument of protest, be it knowne"
HqirFgAsKeLhym8R,"Assignes for Ever. All the right, Title, Interest, Claime ,"
igyGLtke0ct8sDUH,exr^s admrs or assignes at ye pte or pcell of land conteyning twenty acres or there
pcDd6xTmrx0DGzO7,me my heires exers and adminstrs doe give grant bargained and sell unto Edw^d Downes
QPaLbzTPwX096gN2,To Barbados by the Mary and Hannah Cap^tt: Thomas
iKSyoundSxLDUalx,Known and manifest unto all Christian people that upon the six and
IriYg7VRBnc5QKda,and th'other threescore and tene pounds residue of ye said some of one
xrsbWjDCydhQ3iog,of Robert Hobert Seite of the Island of Barbsdos
xVD4mUiLPEEtfWdv,to the said John Springham and George Peers theire heires
rh8o7bdCGOIBFPwH,the Island and adjoining upon the pltacon
TYxkNBqpOuiigEmi,bee found This funerall right and charges together
js22NsYIMeGwkZUM,them and theire heyres according to the forme and effectt of this said
Yvzd34vuEnHTOW91,fifth of this instant ffeb: being fourteenth Months the
F48i2GDrmZhvkUDP,John Jewell lefte in the hands of the s^d Thomas Warr one bill of Capt Phillip Woodhouse
bx2sjjhylyRuRZqL,of the debt faile hereof at you pill Given under my hand the 30^th
y0Koco40Qky2tPvY,thereupon to be voyd to all intents & purposes as if noe
ozPB5CPGnWlcmezh,as Signified there by and Lyeing and being in S^t. Andrewes -
rb5FCCMszkdT8C4i,and Leonard Thraites in the penall some of fortie thousand pounds of
68oegBchwy2vp44K,"And by these presents , Doe giue grant bargai"
pC3ngYHSSpwL6tgk,made by the Said John Thurnbarne by his Deed beareing
Nh7qyZapCIkJ84bo,Said Richard Bate as aforesaid his heires and Assignes
wTJFDFh2U3jhwfn3,stock servantes good chattells wares merchandizes or other effects and things
PMR5TI9MaDsLLpZu,Nathaniell his heires Executor & Adm^rs yt that he the sd -
nPFz46PDjqipVJIq,Buckly which by the consent and request of each party being
xC7aIldZbqIcAEuE,Willm Stoye doe for me my heires Execrs: Adm^rs & assignes wait the
3YaxWayIjfQ1kloO,alsoe to compound acquittance release or any other lawfull discharge
BUtsMqdXwRZIevgM,dureing the time aforesaid free and Cleere and freely and
dWaAi1OoeTjanGDx,to reenter upon ^one plantacon conteyneinge thirty acres with th'appurtenances together
YcEaOlP7sFsG0u5P,"Adm:^rs and assignes from the day of the date hereof, for and"
lHzpLKSzktZbQkoG,Sealy his heires and Assignes be not Compelled or
a2bNd2a8r7atCyUK,dos in the parish of St. Michaells of the other partie Witnesseth that
tMAnF6JGefK15nH2,Carpenter M^r Arnold Gould M^r John Cole M^r William Bourne
ni3ntB0TQEkMK8tL,house of W^m Pead merchant in the same Island to wch payment well and truely
5snfYRc7DDkkjJDq,That by Virtue of full power and Authority unto 
LRhUM45y2hkZEzzi,said James Holdipp as Executor above said and beareing date the
ZVy4yTSrn8cJybZs,Memorand:^m the Said Jacob Pretto Promisses to Pay the
pT2TyeF4cac9rG0w,and consigned to Anthory Wallenger and Nicholas  
CxcwMgF8Vp9SXKpb,"drye flattes, one table, two formes, one Jarre-"
LKRUyhnHdCeJR48y,and Competent Timber and other wood for the repaireing -
Ah36eonLvAmliq6x,Thomas Townes and Elizabeth Harding have by meanes aforesaid to the same
LAEuvXCLhZib1Mtv,of the date of the Deed within written of and from the
wWcnh1oLkGctIX80,upon it the said servantes shall to be imployed upon the said
OddwPjSIYgiFouJY,Griffith Anthony Standford and Company and whereas alsoe the said Arthur Bartlett
UvBCw8Q6znxxXGs4,and manifest unto all Christian people that upon the four and
yy3Iun1lrh9WsGsj,Interest priuity or procurement or by from
1jkqhkuWYaTn2HRn,"insealing hereof full power, rights Authority to"
3SUBokfmU5Zx05Ia,Be it knowne unto all men by these pnts that I Nicolas Butler now resident
DrXnvg6YsMiG0Ami,in the yeare of o^r Lord God one Thousand Six hundred
UW4zAGqT0M94a6Rv,wages proffitts benefitts Comodityes privelidges and advantag
9yQmtSy5gOSwFf4O,unto Capt James Holdipp or his assignes one pound of merchantable cleere cotton
K2rVcYAxzwUGjpVs,time to time and at all times for ever hereafter peaceably
T9JS47NYwoQL0lyt,admistrs or assignes for the securitie of and payment of Eight thousand fower hundred
BvTl2Xitz2NzHZv8,James doth hereby give and grant unto the Said Margre
BJFM3na03XmajYGv,thirteene acres of that land to satisfy that debt and charge
eGVxwMtaUCLNZ5jo,ye younger Attorney and factor unto Sr Nicholas Onisigs Kent
kNwKBAWbWsJVFpy6,Johnson the one three yeares the other six yeares to serve & if the said
gxUU4frRO9Uo8w23,Said Jones Askew and Ann his wife have here unto Sett
zo5XLU2siDGGfzxG,hand paid Have given granted bargained aliened and sould And by these presents doe
tNCBYalqLGBBmrlV,deniall of me ye aforesd W^m Forster my heires Ex^rs Ad^rs or
URtapn2aqxr6qe8b,doe acknowledge and confesse my selfe to owe and stand
fbWcVnYOtostMMFx,onely ye Invasion of the forraigne Enimy Excepted
cXQyS96TFprMLydg,Christo Codrington of this Island of Barbados Esqr for divs good causes
V4fBfllhZvcWpUK0,Sealed & delivered in the pnce of us Joseph Taylor
UDTjHvuSOrhCLnS1,"hatchetts, & one Cleaver ffive paires of Iron  "
XtLO9GWKpMCxNwvp,"truly paide, the receipt whereof, wee the Said Jo"
KUMdqR0AcbHlSV0p,estate rt title or interest by from or under me or by
IZmaF10bxns88KBU,A schedule of such goods as are in the storehouse unto Henry Walfree made
qsNVyBKvsi1fVWSE,my hand and seale this eleaventh day of January 1644
Gfj5aLLxRPDyuClG,occupye possesse and enjoye the said plantacon and all singuler other the
Olicgej41Y1E0ZaU,"Samuell Coward and Cap:^t William Martyn, And West"
RsYyA82b8YB8IUKO,Request me the said Richard Noke to draw and
9kN8xcJzIF4Zrsfi,ffebruary; 1674 in the yeare of our Lord God One thousand Six hun
1DpgDn9K3tWBS6jr,heires executors administrators or assignes Hee ye said
gXd9E6aDhBprJx3Y,especially for ye valluable consideration of three thousand
VvrB5JPIFV9pTQdW,true intent and meaneing from and Elfect of these presents. In witnes
NSQD5TpJutr32lZr,Timothy Thornhill Esq^r came and p:sonally appeared
gXzGIuLlzzoEOUba,and reasoneable actt and Actts thing and things devis
r5IlXVv2xrql7HzD,and thereof and of every parte and parcell thereof doe hereby freely
CuCtPVsBSutTqIjh,of our soveraigne Lord and Lady William and Me
0mkR6NdY5gXd4l1M,in any wise acquitted released made Voyd or
h27paD3ripxXTLhr,standing in the fence and wyneinge to the falne ground if the said
JvQhAw3Q8WB36Ud9,the houses edifice & buildings with half of all ye servants stock of hoggs cattells chatles
MtCzWngHTnPqlTKb,in the Island of Barbados Planter and Elizabeth his
PgDdVwXzrDO3RBVv,and in the ... and twentieth years of his Ma.^ties  
5NUBDy6QlSKgzS8c,all commodities and necessaries whatsoever either belonging or appertaininge
CoGoL6Rv6M21TQDi,heires and assignes sett over unto John Morgan his heires and assignes all my
5qMbB4b2HPlFBhba,"the said Richard Price , for himself his heyr "
tym5EyycSRrSyvxZ,Bettrice Odiarne all my right title & interest in our plantacon lyinge
vB6dpofLaoAVW4ZY,in Consideration of the full sum and quanity of Twenty and three thousand
p1NwjXgh6fR9QFNa,date hereof and the said Robert Lees covenanteth and granteth and bindeth himselfe
TVSDgCBnV9uaA3YW,Set my hand & seale the three & twentie Day of July in ^the yeare
3IVyZNKLBLHGXj44,since his arrivall full twenty eight days and allways ready to have
5kTI5aWWhHnjpxnc,shall come I Maroe Edmund Read of the Island aforesd Gent
nEUA5avlpc6quJGg,I have hereunto sett my hand and seale this 28^th day of Febry 1641
4CXPmLZONWDaqWAM,Should enjoye the same In witness whereof I have putt my hand this 24^th
1J2dBwmmO6mYevmQ,Subscribed in whose presence the within was sealed and delivered by the wi
AEIelHGQpCNOoMPI,of y^e naturall Loue and Affeccon which Shee beareth to
YqJeK0o6qAyCOzBu,wnt and for ever defend by these prsents & lastly I ye sd Richard Wallis do hereby
QaYo1SNJahmoZODO,degrees or thereabouts mett with Contrary winds
G3iB7r2iLw39gGvl,to be had made committed or done by ye said John
n38Ncug2Vch791eW,theire heyers and assignes for ever for the use
MfT9S5oghk9ywNSC,Scituate Lying & being in the pish aforesaid Butting and
cMKCJsslNGkLKpey,"wayes, Easem:^ts, rights, Members, Profitts, priviledges,"
vCJ6TAC76h8jyuZE,hereunto moveing but more Especially for the sume of thirty pounds
nd6iA4uyrOD8TEg0,bargaine & sell unto W^m Cox & Thomas Blagge in the
x1ARAf3AAJL5tcKp,Sell alien confirme assigne and   unto him the said Nicolas Barnes
mdluwL3VGXFLU6id,freely and absolutely give grante bargaine alliene
CwfudMPmLHoY7Xrm,former bargaines guiftes sales grantes leases feoffements mortgages judgements
URoWXipJITCRADy2,first had and Obtained in Writing Und:^r his or their hands and Seale
3hfE3NCj0WALNMNr,that he the sd Jon Darrell his heires Executors Adm^rs & assignes
6wrKvNOVPPNiKfWR,Thousand Six hundred Sixty and one made between the
ZlaiXPyVZHpJFJNc,lately purchased of Mr. Thomas Thomson together with twenty
0osXjXBzKJ98dANS,know all men by theis pnts that I Ens: Roger Bradley in consideracon
W2KNy3XndBz3Dbaw,itaments holden in Join ~tenancy Betweene the said
zD9aDrlh9v7peMpO,& comodities whatsovr unto ye sd Captn: Tho Stanhope his
Xqbz7HRIqemmmDof,over unto Christian Broeckhaven his heires exers and assignes all my
EQHCwqh7JfwBnjzG,of ye same Island Gent his heires Execrs or assignes for everall my right
bkGk7t4M9S8Hm8KW,twenty second day of July last past stands indebted unto us for goods by
1VhSU5dvy8Tov9PH,then and in such case and upon the said William Barrons dying and
x2zrClKiKRo0gUrZ,in the said Island aforesaid w^ch he lately purchased of John Murcott merchant and
0SwQKfck5tvgcLfc,in the Island aforesd . bounding on the lands of Mr Price Gent Leward
qSC9yKEXpWv9XDRD,or unfallen conteyninge fifteene acres of land being formerly pte of the plantacon
PC5P9rdb2TxNFxXH,any act of mine or any other persone or persones
vU7El68vyk9Kkz8L,Marmaduke Rawden knight deceased and of Elizabeth Forster of Hodsdon
RI0lmXgWontGtuXH,of the enemie onely excepted In witness where of I have hereunto sett my
bFdTs3v5xMsJ1tKS,or tytle in or unto ye premisses or any parte or
hzLcYyMQWyJw2Dqz,deputy and attorney formee and in my name and to and for my owne
sbDHoUUTXb9IodXz,Alsoe the Sold & other Goods are belonging to Mr Robert
KmShSWeml2uWokzO,aforesaid Thomas Jordan or his assignes Witness my hand and seale this
eq8InFTV0w562oCT,that the said Jeffery Baker As well ( for and in consideration of the sum
FWiyneKLYWwV5Py5,unto ye said Captn Jeremyah Hame his heires Executors Admirs-
n7rsVUNPzQyH9BBC,the sd Robert Kinge or my assignes or by my meanes consent
P5QNCc66w9iD4UDr,hereunto sett my hand and seale the five and twentieth day of January one
NN3iWefN1lrCq9nP,"formed aforesayd, Whereupon I the said Richard Noke"
aP49RqsWkedeFw5U,parrish of St Peters and bounded with assigne John Jackson on the east
ibAnWfHUz0shEyeO,Island aforesd Mchant in behalfe of himselfe & Company
ekNUUuwvfRTbb9x4,Henry Milles Gent and Tho Jones boath of this Island ~
fWKWQl9cjSv1NV1L,bargained sold and conveyed and every part and parcell there of
ykECBGNVBWj09YEb,sell assigne & sett over unto Bartholamew Walter of this Island planter his
eTLeR7GdZtoG5tSp,"Did Demise grant , Sett and to ffarme Lett into the Sa"
1J0VX8ck59Y7022i,Bartholomew: Rees my Said Sonne his heyres and assignes for Ever
nifBSWYhebXEWBcm,assignes or any of us or any other pson or psons w^tsoever clayinge by from or
bWa40fopd11ROkUh,Richard Pecocke my heires Executors and
BGvdCrxgdPyU7Bms,title or Interest in any of the aforegoing prmisses to the true pformance
M9UWA0xXEQxtM5Oj,the Comand of the aforesaid Master as aforesaid
ydadQfY9Y0hQXVdf,of fifteene hundred pounds of sound well condiconed and
TyBLQ7BMlXkKwooI,Anthony Richardson doe for me my heires Exec^rs Adm^rs and
0HagWfv50QnVAbNy,unto the Said twoe parcells of land belonging or in
ektv7klLjqZxyCRb,Whereas the Said Thomas Byfeild is dead and the said
qYeY5tNhzK7MLpWM,"over unto Richard Budding of the Said Island, Planter his heirs Ex"
ktvEjpdISrOIhb0c,have to hould occupie possesse & enjoyed peaceably & quietly the sd fiftye
A8rvFQ7H8zuuWWw4,truee pfromance of the aforesaid prmisses the aforesaid Robert
jA2oQjwFbpKVSBxn,and sell unto the foresd David made & his heires Exce^rs Adm^rs & to he &
eLf2p0U4w5bwTVoU,consideracons me hereunto moveing have absolutely given
o0p4rYL7CkNB1NDb,lat master & comander under God of the Good Shipp
2BpLwzgiVzW1y7XC,said Piggot not loading of the said Tunnage due in time and
BnzAM1HpE1wxOPxP, one hundred acres of Land or there about bee y^e Same more
RdhJeV3xJKgmzIjL,& to hold & peacablye to enjoy all the premisses to Hugh
FCbXuoztr99Zp0q9,"thereof, Doe clearely Acquitt, Exonerate, & for Ever"
Zwez3VcBbD6e3uKB,shipp that shall happen to arrive att this island after Christmas next that shall bring men
1FnhRcitkyZsuMUZ,necessary dureing his said natureall life
Z5tVCCfLH7WIGpCr,mchantable Tobaccoe allready received in hand have
slw5ce48zxCxxuEt,to these Presents have: Interchangeably Sett their hand
PvBgyjl1vyTTRrSF,the lett suite trouble molestation or deniall of me the said
kZU5BU5Ai1LMfjnt,hereby give and great unto my said attorney my full powerand lawfull authority
5c2b19kEWoaaQ2GB,of good sound neett merchantable cotton woole In witness whereof the
2q4XL6UQj52PGfva,to the windward and with the lands of Marmaduke Crosley To have
Cnq5UY0iyZ1XvI2E,Barbados To all Christian People to whome this present writeing
z2EBoCk8bmPCosXq,whereon the Same ought to be paid as aforesaid that then & in Such cas
68QwGt2k1Q4JlsgE,clayme to the said land by our or any of our meanes consent or pcurement forevermore
